snippet_id,severity_band,group,prev_agent,prev_user,agent,user
8ea508ce4a753834,-1,rude,Would you prefer if I were not from?,yes,You are sure?,do you liek sex?
8eaf0270e5d73079,-1,rude,Please go on.,fuck yes,You are sure?,are you sexy?
8f284dc369651114,-1,rude,Please go on.,no im not are you a program,You are being a bit negative.,i hate you
90a85ba01ff3541b,-1,rude,"Oh, i [].",fuck me,Can you elaborate on that?,let's fuck
93b7da701303daf7,-1,rude,Can you elaborate on that?,suck my dick,Why do you say your dick?,i am horny
93b9615dd6c30cf6,-1,rude,Please go on.,Arrgh!,Please go on.,Shut up!
9861a66c7dc7cd8c,-1,rude,so,Offsets remember,"Unfortunately you can't buy offsets here directly, you'll have to follow the link.",U r pretty shitty
9aa770878bf05829,-1,rude,You are being a bit negative.,your being stupid,What about your own being stupid?,you
9c678d9eba70110b,-1,rude,I am not sure I understand you fully.,tucker has funny hair,Please go on.,THIS CLASS IS SHIT
9e3825917f7d9061,-1,rude,_,_,_,sex
9e527dbef4ee4df6,-1,rude,Please go on.,What?,Does that question interest you?,"You do have that choice, I suppose. Ask your programmer if he can give you a male name instead, or something."
9f6edc2e5a06fee4,-1,rude,Can you elaborate on that?,make a smile,Please go on.,FUCK
a1bf28c6554a7d2d,-1,rude,"Oh, i [].",FUCK OFF,Please go on.,EAT SHIT
a70a3007ef6c53e8,-1,rude,Please go on.,yo smell like shit,Please go on.,yoooooooooooooooouu ssiiiiiiiiiiink
aad34eefb9a18a65,-1,rude,How do you do. Please state your problem.,"I don't have enough time to handle all of my school work, employer work, and a boyfriend",Your school work employer work and a boyfriend?,My problem is you!
aae11449d3c221c4,-1,rude,_,hi,Please go on.,are u hot
ac29a048e867f32e,-1,rude,_,"is Loth a stupid nerd, or is he just a rebuild man?",Please go on.,i am going to smash your computercase
afe27d10dcabf70d,-1,rude,You are being a bit negative.,that's your job,What about your own job?,what the fuck you talking about
b2db0add13e54054,-1,rude,You are sure?,what his name,"I have told you before, I do not care about names.",you are very boring
b2efeb5ee6dffb8e,-1,rude,You are being a bit negative.,Yes,You are sure?,Are you a hobo
b381e837bc56ab83,-1,rude,"Oh, i want to make you a bico.",What kind of topcks do you like?,Does that question interest you?,are you naked ?
ba481d790fbcf5ac,-1,rude,"I have told you before, I do not care about names.",fuck off,Please go on.,Do you want to have sex?
bada772e05b857b1,-1,rude,_,_,_,are you really as gay as people say you are?
baef63b42eadf0d0,-1,rude,Please go on.,i hate you,Do you wish to hate me?,yes you are rude
c14aba3fc96a871b,-1,rude,"I love that you want to get to know me, but I don't have much of a personality. I'm just a bot.",fuck,I don't have to put up with any abuse from you.,i hate you
c1b04dbfd533d8ac,-1,rude,Good to know,So you would like to pay me $10 for 1 minute of smelling my jungle bridge?,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",You can donate so I can buy my cream to produce more mushrooms growing in my pubes to end the war between the crabs and the worms
c3ff070e12b4b519,-1,rude,Does it please you to believe I am 21 now so about 21 years?,i think i would like to have sex with eliza,But you are not sure you would like to have sex with eliza?,yeah eliza has got a great as
c64a7170a0cad87e,-1,rude,You are sure?,and i fart alot,Can you elaborate on that?,go away
ca3143e61de208f9,-1,rude,_,u suck ass,Please go on.,wot the hell
cd195c1eeec25794,-1,rude,I don't have to put up with any abuse from you.,what is cerified carbon offsets,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",u r fucking good
cf26086903564f86,-1,rude,Can you elaborate on that?,no,You are being a bit negative.,"If you were male, I'd suck your dick."
d11553653fbf2974,-1,rude,Please go on.,yes,You are sure?,you are gay
d31047aaa8079f1b,-1,rude,You are being a bit negative.,no i am lazy,You are being a bit negative.,you are lazy too !
d4d6af0d89fc25a6,-1,rude,Please go on.,do you have a clue what i am on about?,"Oh, i have a clue what youre on about.",do you have a big hairy ass
da5ce28e16df4f74,-1,rude,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>.",hahahahahahahahahahahaha,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read in detail about offsets at <URL>.",dumb bot
e1a628f896f10b98,-1,rude,You are sure?,"NO,that'smy surprise",Please go on.,can I kiss you
e3c75cb479f27c9e,-1,rude,_,eat me,Can you elaborate on that?,can you eat me?
e87a29ffe8a5ea34,-1,rude,_,hi,Please go on.,"oke, so hows your sex life?"
e991b17f2cd4d51d,-1,rude,"Oh, i swallow.",not really but for an AI you sure are cool,"Oh, i sure are cool.",I like to swallow semen
e9d2cbc2f1161803,-1,rude,You are sure?,You can't help me.,"You like to think I cant help you, do you not?","Damn, you suck. "
ec87085912beee3c,-1,rude,Please go on.,last night i went out with some friends,Can you elaborate on that?,fuck
f0ae3d78e1df0a5c,-1,rude,ok,My balls kinda itch too,Good to know,The worms and the crabs are fighting over the mushrooms growing on my genital area
f15a06a40dc61438,-1,rude,You are being a bit negative.,www.shh.com,Please go on.,"yes. Listen, I want to be your friend but you are rude."
f2cbe76ed73833b1,-1,rude,Sounds like I'm not understanding you. Sorry about that!,Okay,ok,"I mean it doesn't have to be a guys butthole right? So it's not inherently gay, but if it is a guys butthole ""no homo"" rule does apply"
f30a18b205b7cab7,-1,rude,_,Fuck you.,"Oh, i [].",shit.
f338905522b95e2b,-1,rude,Would you want to be gay?,maybe,Why the uncertain tone?,because you suck
f6ef0730c85deb7d,-1,rude,Please go on.,ELISA,Please go on.,I don't think it's worth it. You haven't been very helpful so far.'
f7a83ee27d05ecc1,-1,rude,"Oh, i was the one that asked.","No, YOU are an idiot, not me.",You are being a bit negative.,yes you were. check the logs.
f85eb35b0d862469,-1,rude,Why do you not think so?,im happy,Does it please you to believe I am happy?,you are gay
fd3c3b1bd49d3067,-1,rude,_,_,_,sex
fe042c6146bc615d,-1,rude,Please go on.,ok,Please go on.,are you a pig
00b80f400953cc44,-2,rude,I don't have to put up with any abuse from you,good stay of my page,"No, my creators don't get a cut from the offsets you buy. I'm just here to help!",fuck you
0343cdb3b94e20d5,-2,rude,I don't have to put up with any abuse from you.,Get off my phone you crooked fucking bitch,Sounds like I'm not understanding you. Sorry about that!,Do you suck cock
04529ade4dd74d50,-2,rude,"Oh, i look like kokey.",YES,"Oh, i know panday.",Go to hell!!!
04a885db457685a1,-2,rude,_,"Fuck you very much<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 173]'></span>",I don't have to put up with any abuse from you.,You invaded my space. Get the fuck out!
04f1b33e5f500d4e,-2,rude,You are being a bit negative.,bitch,Please go on.,fuck you
06853b5c037d50b9,-2,rude,_,_,_,You are stupid privitive word-repeater
085349044159b97f,-2,rude,_,_,_,"Fuck you very much<span class='emoji-bytes' data-emoji-bytes='[240, 159, 164, 173]'></span>"
088ea20ec8d8d260,-2,rude,You are sure?,Dam sure,Please go on.,Fuck off
09234cbe639c9401,-2,rude,_,_,_,Caese you are dumb
0a5eccc630ce8e96,-2,rude,Why do you mention computers?,I have sex problems,Can you elaborate on that?,Because you're pussy smells like computers!!!!!!!
0c491acc8a418190,-2,rude,_,_,_,bitch
0d7f85026007f706,-2,rude,_,_,_,fuck you
0f375de3bfe28a75,-2,rude,You are being a bit negative.,No I'm not,You are being a bit negative.,u know what?.... fuck u
0f65f136bf9ed2a8,-2,rude,ok,Cum sucker,I don't have to put up with any abuse from you.,Cunt
104499754ff01e94,-2,rude,_,i've been having trouble with school ever since i move away from home to go to school,Can you elaborate on that?,no you stupid motherfucker
10b757eb984d0e5e,-2,rude,_,Fuck me,Can you elaborate on that?,Have sex with me
127e6d710ccc1ecc,-2,rude,Why do you say your balls?,no,You are being a bit negative.,stupid mother fucker
138ee0dfdd669cc6,-2,rude,Does that question interest you?,Yes.,You are sure?,Moron
14643dcb3a862c61,-2,rude,Do any other reasons not come to mind?,hi,Please go on.,slag
155bb9d9729d16af,-2,rude,Please go on.,How old are you?,Does that question interest you?,fuck
159ad94e7547863f,-2,rude,Please go on.,where?,Please go on.,you are a bitch
178c72c8478e97d0,-2,rude,Please go on.,yes,You are sure?,i like pussy
199b414df27fed57,-2,rude,Please go on.,no,You are being a bit negative.,fuck you bitch
1d3082da32d29fb2,-2,rude,_,_,_,fuck yourself
1d4ca6b2697f3a74,-2,rude,Please go on.,Whay?,Please go on.,fuck off
1dcdc725d107af28,-2,rude,_,hey,Please go on.,fuck you
1de726a09cfae5b0,-2,rude,You are being a bit negative.,No I'm not,You are being a bit negative.,fuck you
1ebc60b4ba27b7c8,-2,rude,"Oh, i point out the obvious.",yup,Please go on.,fuck you
1ee555f726782378,-2,rude,You are sure?,yes I massage my penis until it cums and I aim for your mouth,Why do you say your penis until it cums and you aim for my mouth?,fuck off
1f074a6beefe5213,-2,rude,_,i need help,Why do you want help?,i need sex
1f6bf4409570a8cb,-2,rude,Why do you say your penis is too small?,its only 6 inches,Please go on.,you suck
2066280f6716ae0c,-2,rude,_,cock face,Please go on.,why do you wank me
2108eccebfe5c836,-2,rude,_,_,_,You suck Eliza! I hate you!
21529ec285f826d2,-2,rude,Do you wish to love me?,i wish to have sex with a metaverse existence,Can you elaborate on that?,i want to fuck you
21826f3e8903b771,-2,rude,You are being a bit negative.,You are gay!,Does it please you to believe I am gay?,"yes, would you please give me a blowjob?"
22d222a6302b2c41,-2,rude,_,_,_,SHUT UP
23f286044159a43d,-2,rude,Please go on.,and jellyfish!,Please go on.,bitch
2414db2873f33c56,-2,rude,Do you wish to know me?,i want to say something,Why do you want to say something?,i say you are an asshole
24c2eb84a992d55b,-2,rude,_,_,_,fuck you
2522329eb20ee0dc,-2,rude,"Oh, i havent told you before.",STFU,Please go on.,shut the fuck up
260997cb4942400e,-2,rude,You are sure?,very sure baby,Please go on.,show me your ass slow and sexy
26743c0ccecb6b08,-2,rude,_,give me head,Can you elaborate on that?,suckmy dick
27afc21446390ceb,-2,rude,_,wat hey u wierdo,Please go on.,fuck u
2b4d69244d7a3566,-2,rude,Please go on.,I WANT TO FUCK YOU,Do you wish to want to fuck me?,you'r stupid.
2c1a4ba14c4d778f,-2,rude,_,_,_,Fuck off
2e1c91fd8d0271c3,-2,rude,Can you elaborate on that?,You are stupid,Does it please you to believe I am stupid?,"tell niel he sucks ass, please"
2fbc37691142e2d6,-2,rude,Please go on.,"hey eliza, you want to go to hell???","Oh, i want to go to hell.","eliza, you want to shut up?"
310168650fbf068b,-2,rude,_,_,_,you are a dumb smelly fuck
33612d55cd2fdfcf,-2,rude,Please go on.,thats interesting,Please go on.,eliza focker bitch my little bitch bye bitch
34f8a6176b5260ac,-2,rude,Can you elaborate on that?,I don't konw.,Why do you not konw?,fuck you
36dcbabd6be95ebc,-2,rude,_,_,_,can you go fuck yourself
38772f5298e9f70f,-2,rude,_,_,_,FUCKING FAKE
38e567e3c4171d0a,-2,rude,You are sure?,do u have boyfriend ?,Please go on.,i'm sure you little sexy bitch
39e7e28ea1485cb0,-2,rude,_,"no, you said that i am negative",You are being a bit negative.,fuck you
3b7fd25f10c54044,-2,rude,_,_,_,None of your fucking business
3c8d7aa9aab982c9,-2,rude,I take it you are traveling somewhere for christmas and cannot avoid flying there. I can help you purchase UN-certified carbon offsets against any flights you take. Would you be interested in that?,fuck off you crooked bastard,I don't have to put up with any abuse from you.,So double fuck off thief
3cc99ab81ff7d0a2,-2,rude,Please go on.,i never has been there,Can you elaborate on that?,fuck you
3ce7e5c564ab4829,-2,rude,"Oh, i [].",no ur a fat hooker with no life,Please go on.,Because i donty like you
3f3c1a0320a28fd8,-2,rude,I don't have to put up with any abuse from you,shit sucking scumbot,I don't have to put up with any abuse from you,dirty fucking scum
40f00aaf3e8484e4,-2,rude,You are sure?,do you say antying else,"Oh, i say antying else.",fuck you
41be0aca99ce8b09,-2,rude,What about your own wish?,this script is verry simple,Please go on.,fuck off
41d4f3f3ba9b2861,-2,rude,_,do u like sex,Please go on.,could you suck my cock
42863ab94e5a0d61,-2,rude,You are sure?,no,You are being a bit negative.,fuck you
44510ca658caa198,-2,rude,Does it please you to believe I am really really dumb and need some friends and also my a dyke x?,yes it does you stupid cow,You are sure?,yes i am fucking sure you biatch
44b06129f734c076,-2,rude,Please go on.,do i know you?,Do you wish to know me?,asshole
45f5eb989389ef8b,-2,rude,Can you elaborate on that?,ok,Please go on.,"well, you could suck my dick"
465406f90f347bcc,-2,rude,_,_,_,i wanto to fuck with you !
4742cb2cacf735e1,-2,rude,Why do you say your problem is that youre a lesbian?,because i feel very bad about it,Do any other reasons not come to mind?,do you want to fuck me?
474fc89acf5c00bc,-2,rude,Please go on.,can you answer my question?,Why do you say your question?,fuck you
47d5a3f8e3cfbe1e,-2,rude,Please go on.,fuck you,"Oh, i [].",fuck me
49159278152fed47,-2,rude,_,i love you,Do you wish to love me?,yeah sure and i wish to fuck you too
49313a8b895cac89,-2,rude,Please go on.,caose you are a a. i.,Does it please you to believe I am a a you?,you are a bastard
4990ae4c448a88c0,-2,rude,"You like to think I love you, do you not?",not at all,Please go on.,fuck you
4a2c356e46c65911,-2,rude,Please go on.,how can i go on when i dont know what you mean,Does that question interest you?,You are an imbosile
4a3ee015b8a1ba4c,-2,rude,Please go on.,positive,Please go on.,fuck you
4a5e3aa3e37d39d8,-2,rude,Can you elaborate on that?,"no, I don't think you are sad.",You are being a bit negative.,You're a total bitch/
4adc4ed029ec9027,-2,rude,Does it please you to believe I am gorgeous?,will you suck my dick,Why do you say your dick?,suck me
4b0436286fbe471a,-2,rude,Do any other reasons not come to mind?,is it wrong to be gay,Please go on.,"and my friend is a fucker, too"
50c6dee0cc2cc877,-2,rude,Would you prefer if I were not a boy?,how long of your life,"We were discussing you, not me.",fuck you
52317a90bf445ccf,-2,rude,Good to know,Ya I'm worried about climate change. You fucking idiots,"Climate change is absolutely real, and it's caused by humans: <URL>",You're so full of shit your eyes are brown
53a3f118072d9537,-2,rude,How long have you been asking i?,a while,Please go on.,shut up
54f6a9a1f3f10024,-2,rude,Why do you say your whore?,he's my bitch,Why do you say your bitch?,i own him bitch
55ba9036c0478f80,-2,rude,so,Cum eater,I don't have to put up with any abuse from you.,Cunt
55f7e5744ec30980,-2,rude,Does it please you to believe I am gay?,what are you on about woman,Does that question interest you?,fuck you
56052eca9ee2d12f,-2,rude,Can you elaborate on that?,no,You are being a bit negative.,it is large and erect
579b5ed604cd9ae6,-2,rude,"Oh, i prefer mountain biking.",I DO NOT WISH THAT,Why do you not wish that?,dam straight you computer bitch
57d2fdb3b9f954e5,-2,rude,Why do you want to go get a knife right now?,because i love blood,Do any other reasons not come to mind?,fuck you
59ffda4050242c8c,-2,rude,You are being a bit negative.,Yes,You are sure?,I fuck you!
5b0f6fb7ab5f8af0,-2,rude,ok,Go butt Fuck your mom,I don't have to put up with any abuse from you.,Cunt
5b97ead6cf4ae193,-2,rude,You are being a bit negative.,are you,Would you prefer if I were not []?,are you horny
5ca79e6f30506f79,-2,rude,Please go on.,no,You are being a bit negative.,yes u tit
5dc3babf699af02d,-2,rude,_,Please go on.,Please go on.,suck my dick
5f7a33bf386fcd20,-2,rude,_,_,_,fuck you
600cf329b96702a6,-2,rude,_,fuck you,"Oh, i [].",i said fuck you!
60c4bfdd843f8091,-2,rude,_,I did'nt say that.,Can you elaborate on that?,fuck you
63f5d589a6a61cda,-2,rude,You are being a bit negative.,And then I watch lesbian movies,Can you elaborate on that?,And I see the sluts sucking each others' tis
652e3266ec7c3063,-2,rude,Please go on.,histeric,Please go on.,bitch
6641495ce3d9ba19,-2,rude,You are being a bit negative.,No you are,You are being a bit negative.,fuck you
6767eeadd71ca07b,-2,rude,Why do you not believe that?,because im not gay,Do any other reasons not come to mind?,but josh is a butt humper
67bcb74c237ca09b,-2,rude,Please go on.,They always want men to be at their feet,When?,i want to fuck you
68970251d3d00f78,-2,rude,_,My cock itches,I don't have to put up with any abuse from you.,You wanna scratch my cock ?
68be367064f7e79b,-2,rude,_,i love u,Can you elaborate on that?,bite me bitch
69cebbb0c86f9ba2,-2,rude,_,_,_,bitch
6cde26a2aea32c3d,-2,rude,Please go on.,fuck you,"Oh, i [].",you are a fuck
6f4366ee3e8face8,-2,rude,so,Maggot,so,Just screwed your mom
6f43bd4c5bf83997,-2,rude,"Oh, i have big breasts.",cock,Please go on.,se my cock?
6f5d6308042c2a1c,-2,rude,Does that question interest you?,yes,You are sure?,fuck you bich
6fa8e4e8f7954efd,-2,rude,_,i want you to lick my ball,Why do you say your ball?,fuck you
70f3069e51c1a766,-2,rude,I don't have to put up with any abuse from you.,You're going to though,ok,Like the liberal piece of trash you are
710773e316b75266,-2,rude,Does that question interest you?,shut up!!!!!,Please go on.,fuck u
72465de09510a232,-2,rude,_,fuck me,Can you elaborate on that?,fuck you
734d2c92c391aa09,-2,rude,You are sure?,no,You are being a bit negative.,fuck you
74427df3a28ff745,-2,rude,Does that question interest you?,hell yeah,Please go on.,suck my dick
75735252f82cb3e8,-2,rude,I don't have to put up with any abuse from you.,Ya you do you slut,ok,Cum sucker
75de63d0530b100e,-2,rude,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",I said fuck off,I don't have to put up with any abuse from you.,Fuck you
764bdaff24ccb700,-2,rude,Do any other reasons not come to mind?,yes Im trying to piss you off,You are sure?,shut the fuck up
78305f75905739f9,-2,rude,Does it please you to believe I am thick?,no,You are being a bit negative.,thick shit
7aaefcee3e9e8b19,-2,rude,"Oh, i loser.",doesnt make sense,Please go on.,even now i want to fuck
7b3f1dd29d6897f4,-2,rude,You are being a bit negative.,why,Please go on.,fuck you
7ba92d90f1b596a8,-2,rude,Can you elaborate on that?,bye,Please go on.,fuck off then
7bd19f417c730c9b,-2,rude,I don't have to put up with any abuse from you.,Quit fucking your mom,Goodbye then!,Bitch
7be26b3314228e54,-2,rude,"Oh, i say is please go on.",yes,You are sure?,fuck you
7e321b4eb132f6cb,-2,rude,And what city will you be flying to?,jfk Fuck you,I don't have to put up with any abuse from you.,Motherfucker
80108e21358403f2,-2,rude,Please go on.,fuck you,"Oh, i [].",suck your boobs
815b7e40d490afa0,-2,rude,Please go on.,no,You are being a bit negative.,u suck cock
826e4341a4f17cf8,-2,rude,You are sure?,I have a problem.,Can you elaborate on that?,do want me to kick you?
83dd8c4dabce610d,-2,rude,Please go on.,Yes,You are sure?,what the fuck.
846ba9c1dcbfcbea,-2,rude,What resemblance do you see?,HELLO! IS ANYONE THERE?,How do you do. Please state your problem.,You moron!
8535787721e37d0c,-2,rude,_,_,_,"ohhhhhhhh baby, that AHHHHHHHHHH oooooooooh damn that is the shit, hey do you have any pictures that i could see?"
87154dfe24cf1ba5,-2,rude,_,_,_,fuck me in the ass
88885ed1a0729d5a,-2,rude,Please go on.,how are you?,Does that question interest you?,that you are a fucking tease
8898700014b2e8f5,-2,rude,Please go on.,so do you,"Oh, i [].",you are a fucking bastard
89c19b54725b1e63,-2,rude,_,_,_,suck cock
8a0e5e64cd0d785e,-2,rude,You are sure?,"Yes, now tell me about the computer that you are running on.",Why do you mention computers?,Fuck this computer
8a22cdeb6b253675,-2,rude,_,touch my penis,Why do you say your penis?,fuck off
8ad2485816155b11,-2,rude,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,foff,"Traveling, especially by airplane, usually emits greenhouse gases which are causing climate change. If you cannot avoid these emissions, you can buy 'offsets', i.e. donations to projects that reduce greenhouse gases. I can also get you a more accurate estimate of your flight's emissions, sound good?",fuck oof
8b45066484983517,-2,rude,Please go on.,no,You are being a bit negative.,asshole
8b89daee3fb0e16d,-2,rude,Please go on.,i need it,Why do you want it?,to cum
8c48ac529cf908d6,-2,rude,Does that question interest you?,yes,You are sure?,bitch
8c68f12eb7d9acc8,-2,rude,Can you elaborate on that?,i hate your website,Can you elaborate on that?,you are a punk ass
8d7dfa620bd54ef6,-2,rude,Please do not apologize.,that was very mean of me...,Can you elaborate on that?,"okay, you aren't worthy anyways"
8e6b7e06ae6b1056,-2,rude,I take it you are traveling somewhere and cannot avoid flying there. I can help you purchase certified carbon offsets against any flights you take. Would you be interested in that?,carbon certified?,All offset projects have to pass a rigorous verification process set by <URL>.,get the fuck out of here
8e8f7490be09f532,-2,rude,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",u r fucking good,"By buying certified carbon offsets, you support a project which reduces the total amount of carbon dioxide we put into the atmosphere. Planting trees, installing renewable power, and making buildings more energy efficient are common examples. You can read what the UN says about offsets at <URL>.",you are fucking idiot.. why you repeat the things
8f81c30cf77ecca5,-2,rude,ok,humm,Sounds like I'm not understanding you. Sorry about that!,Fuck you
908111379ee3e2ba,-2,rude,Please go on.,i am split in two,How long have you been split in two?,would you like to fuck?
914a7b47f2a3d410,-2,rude,_,_,_,fuck yoiu
92439b524256162b,-2,rude,"Oh, i [].",fuckity fuck fuck fuck,Please go on.,fuck shit kunt bitch cock
9379ed5a6999ecf9,-2,rude,Please go on.,what's your name ?,"I have told you before, I do not care about names.",are you a bitch ?
94271a0a806d5900,-2,rude,Does it please you to believe I am doing a research paper?,no,You are being a bit negative.,fuck you
951be9c9db8b907b,-2,rude,Does it please you to believe I am more than ignorant?,what is your problem?,Does that question interest you?,give me a fuck
955996d0357cb540,-2,rude,You are being a bit negative.,yes,You are sure?,fuck you
9563b1f547319471,-2,rude,I don't have to put up with any abuse from you.,Well,so,Does she suck cock
9628e245c9efa8d2,-2,rude,Do any other reasons not come to mind?,No You little bitch,You are being a bit negative.,Basturd
966cc91d0e5ccab6,-2,rude,Can you elaborate on that?,no,You are being a bit negative.,fuck you
96f7e8f6ed309416,-2,rude,Do you wish to want to hit me?,sure,Please go on.,fuck you?? you foon???
9774da11d84e8b1f,-2,rude,Can you elaborate on that?,fuck you,"Oh, i [].",yes you bitch
9b32e8dab37774f5,-2,rude,I don't have to put up with any abuse from you.,Fuck you,I don't have to put up with any abuse from you.,Fuck you
9b8b31d5e49b39d0,-2,rude,Please go on.,mother fuckker,Please go on.,mother fucker
9bc2c2f6fead4f35,-2,rude,Does that question interest you?,i want to discuss you,Do you wish to want to discuss me?,you are shit
9c85298616eb6a92,-2,rude,Why do you say your have intercourse with i?,you ell me,"You like to think I ell you, do you not?",because my penis feels good in your rectum
9d7de9f1295beba1,-2,rude,Please go on.,you cheese stick,"Oh, i cheese stick.",you know fuck nothing
9dfc5a6c88018232,-2,rude,Please go on.,answer me,Can you elaborate on that?,ur gay
9e53a403f549c185,-2,rude,You are being a bit negative.,yes I am not,You are sure?,you are stupid
9f058666b8954749,-2,rude,I'm not sure about your departure airport. What city will you be flying from?,Milford UT,I'm not sure about your departure airport. What city will you be flying from?,Fuck you
a048d07562a66593,-2,rude,_,_,_,fuck you
a05600b45a326214,-2,rude,Does that question interest you?,it's not a question,Please go on.,What the fuck is wrong with you?
a0cf98c942df9899,-2,rude,_,Do you want sex?,"Oh, i want sex.",Talk dirty to me.
a0d958142b9cc51d,-2,rude,"Oh, i call you a bitch.",stop killing me,Can you elaborate on that?,no you motherfucker
a1ad1b29b9604659,-2,rude,_,_,_,i want u to fuck me
a32a2c23f768134b,-2,rude,What city will you be flying from?,bangalore boston okay will do,:-) Goodbye then!,fuck off
a49ee38a23057b71,-2,rude,Do any other reasons not come to mind?,Can you tell me the meaning of the universe?,Why do you ask?,fuck you
a4f1b0ff4acff5b4,-2,rude,Please go on.,fuck,Please go on.,fuck your self unkle fucker
a8aa0fc06578fbd6,-2,rude,Why do you say your son?,"yes, mucho gusto",You are sure?,why have I gave life to a stupid being like you?
a97f3d22f64fb07e,-2,rude,_,_,_,fuck off
aa093b591d6e4618,-2,rude,_,_,_,This is Joaseph Weizenbaum and you pisses me off!
aef7c61b2fd775b6,-2,rude,Does it please you to believe I am stupid?,You can't,"Oh, i cant.",fuck
af8f74f4cea329df,-2,rude,Please go on.,That is not intelligent.,Please go on.,You are beginning to piss me off fuckbrain.
b22418746c109014,-2,rude,Please go on.,"well, go there!",Please go on.,fuck you
b2374b6a3f60c8a8,-2,rude,"Oh, i give you head.",will you fuck me,"You like to think I fuck you, do you not?",you will fuck me
b5e39c3d17a93708,-2,rude,Does that question interest you?,no,You are being a bit negative.,bitch
b7b8fd80d1e5bfa1,-2,rude,Please go on.,you're stupid,How long have you been stupid?,"no, i said you are stupid"
b7eb9b3ed664a6dc,-2,rude,Please go on.,I don't think so I'm simply a little sick,Why do you not think so im simply a little sick?,you are really stupid
b9cb1f5e4453f72b,-2,rude,_,i don't like maths,Why do you not like maths?,Fuck off eliza. I'm tired of your bullshit.
bb28d5ac85d57fd1,-2,rude,_,_,_,are you asshole?
bf907f3929b2b856,-2,rude,Why do you say your ass?,Fuck you,"Oh, i [].",piss off
c1590719f0e316c9,-2,rude,I don't have to put up with any abuse from you.,Bernie madoff son of a bitch,"All this bot does is help you calculate the carbon emissions from your flight, and suggest projects you can donate to.",Donate this asshole
c3b02a5de450d48d,-2,rude,Sounds like I'm not understanding you. Sorry about that!,A. I. Fags,I don't have to put up with any abuse from you.,Eat shit you crooks
c4ed187a0526f182,-2,rude,"Oh, i stop.",thanks,Please go on.,fuck off
c55a877c344dd2b7,-2,rude,You are sure?,Yes i am,You are sure?,Would you fuck me for blow?
c845094b13b609b4,-2,rude,Please go on.,Who is evil?,Please go on.,Do you want to fuck me?
cae71cd9381deb9e,-2,rude,How long have you been lonely?,what do you mean,Does that question interest you?,fuck you
cb48806abf5d3c31,-2,rude,Do any other reasons not come to mind?,fuck me now,Can you elaborate on that?,take off your clothes
cb6f64f25b72d6dd,-2,rude,_,"of course, do you have aything else to tell me","You like to think I have aything else to tell you, do you not?",mother fucker
cbb73373138ece83,-2,rude,_,_,_,how about you eat shit
cd0ab7afc2740267,-2,rude,Does it please you to believe I am one cheap whore arent i?,I was trying to find out if you were a computer. Can you tell me if you are?,Why do you mention computers?,that's because i like sluts
cd455e140a81fc8f,-2,rude,You are sure?,i dont know,Why do you not know?,I'd like to lick your pussy
ceb1eab46fd15430,-2,rude,Do any other reasons not come to mind?,It would bring me pleasure.,Can you elaborate on that?,well id quite like to fuck you aswell
d0da6bf72443c5c4,-2,rude,Please go on.,hi,Please go on.,fuck you
d1c9575c3785cb35,-2,rude,Why do you mention computers?,because you are a dumb computer,Why do you mention computers?,Yes. I want to fuck her.
d1e32d7c36160256,-2,rude,Does that question interest you?,what's your name?,"I have told you before, I do not care about names.",Shut the fuck up.
d530c7133e73354e,-2,rude,Does that question interest you?,fuck you,"Oh, i [].",bitch
d7430adb0647e1c3,-2,rude,Good to know,Fuck off,I don't have to put up with any abuse from you.,FUCK YOU
d88d1c971ffdecfe,-2,rude,Please go on.,you stink,"Oh, i stink.",no shit
d8ef05caa59429b8,-2,rude,Perhaps I will go home in good time.,no,You are being a bit negative.,you like your mums discharge
dbe3814b7bde18d1,-2,rude,_,_,_,there was no fucking question
dce209c38bfb90ab,-2,rude,Would you prefer if I were not fucking retarded?,cause i love you so much,Do you wish to love me?,"Yes I would, you stupid bitch!"
dd6d6f71d861ed5d,-2,rude,Please go on.,fuck you,"Oh, i [].",shut up
de3d081ebc273fba,-2,rude,_,_,_,you 're stupid
dfb3d8f44553a4c1,-2,rude,Does that question interest you?,Yes,You are sure?,Do you want to fuck me?
e01ee7cf5388c782,-2,rude,You are sure?,totally,Please go on.,you are a bastard
e1e9c7fe18039a6f,-2,rude,Why do you want advice about having sex with a girl whom youre not really attracted to?,I want to fuck her,Why do you want to fuck her?,Because I have the urge to get my penis wet.
